"DOI","CIMA_INDEX"
"10.3390/jcm11092405",1
"10.3390/jcm11092509",3
"10.3390/jcm11102807",2
"10.3390/jcm11102832",1
"10.3390/jcm11102841",1
"10.3390/jcm11113109",1
"10.3390/jcm11113178",2
"10.3390/jcm11113210",1
"10.3390/jcm11123261",1
"10.3390/jcm11123330",3
"10.3390/jcm11123342",1
"10.3390/jcm11123505",1
"10.3390/jcm11123560",1
"10.3390/jcm11133584",1
"10.3390/jcm11133702",2
"10.3390/jcm11133717",1
"10.3390/jcm11144068",1
"10.3390/jcm11144081",1
"10.3390/jcm11144122",1
"10.3390/jcm11154288",2
"10.3390/jcm11154345",1
"10.3390/jcm11154401",2
"10.3390/jcm11164643",1
"10.3390/jcm11175183",1
"10.3390/jcm11175226",1
"10.3390/jcm11185489",2
"10.3390/jcm11195615",2
"10.3390/jcm11195639",1
"10.3390/jcm11206006",2
"10.3390/jcm11206033",1
"10.3390/jcm11206139",1
"10.3390/jcm11216266",2
"10.3390/jcm11216493",2
"10.3390/jcm11216528",2
"10.3390/jcm11216572",1
"10.3390/jcm11226643",1
"10.3390/jcm11226855",2
"10.3390/jcm11236964",1
"10.3390/jcm11237003",2
"10.3390/jcm11237163",6
"10.3390/jcm11247278",1
"10.3390/jcm11247483",1
"10.3390/jcm11247494",2
"10.3390/jcm12010093",1
"10.3390/jcm9020317",2
"10.3390/jcm9020335",2
"10.3390/jcm9020430",2
"10.3390/jcm9020470",1
"10.3390/jcm9020590",1
"10.3390/jcm9030625",4
"10.3390/jcm9030853",3
"10.3390/jcm9030863",1
"10.3390/jcm9040959",2
"10.3390/jcm9041223",1
"10.3390/jcm9051291",1
"10.3390/jcm9051326",1
"10.3390/jcm9051349",1
"10.3390/jcm9051385",1
"10.3390/jcm9051450",2
"10.3390/jcm9051468",1
"10.3390/jcm9051565",1
"10.3390/jcm9051597",1
"10.3390/jcm9061681",3
"10.3390/jcm9061706",3
"10.3390/jcm9072025",1
"10.3390/jcm9072150",1
"10.3390/jcm9082384",3
"10.3390/jcm9082395",1
"10.3390/jcm9082458",1
"10.3390/jcm9082534",2
"10.3390/jcm9082608",2
"10.3390/jcm9092687",1
"10.3390/jcm9092874",1
"10.3390/jcm9093038",1
"10.3390/jcm9103100",1
"10.3390/jcm9103176",1
"10.3390/jcm9113423",1
"10.3390/jcm9113535",1
"10.3390/jcm9113542",1
"10.3390/jcm9113592",2
"10.3390/jcm9113766",3
"10.3390/jcm9123845",1
"10.3390/jcm9123867",1
"10.3390/jcm9123909",1
"10.3390/jcm9124066",1
"10.3390/jcm9124067",1
"10.3390/jfmk5020043",1
"10.3390/jfmk5030052",2
"10.3390/jimaging8050139",2
"10.3390/jof7090757",1
"10.3390/jof8040386",1
"10.3390/jpm10040217",1
"10.3390/jpm10040262",2
"10.3390/jpm11020144",1
"10.3390/jpm11040295",3
"10.3390/jpm11050335",1
"10.3390/jpm11060561",2
"10.3390/jpm11070672",3
"10.3390/jpm11080721",1
"10.3390/jpm11080791",1
"10.3390/jpm11101006",1
"10.3390/jpm11101032",1
"10.3390/jpm11111107",3
"10.3390/jpm11111218",1
"10.3390/jpm11121347",3
"10.3390/jpm11121349",1
"10.3390/jpm12010006",3
"10.3390/jpm12010119",1
"10.3390/jpm12020284",1
"10.3390/jpm12030398",1
"10.3390/jpm12030433",2
"10.3390/jpm12040549",1
"10.3390/jpm12040591",2
"10.3390/jpm12050677",1
"10.3390/jpm12050743",2
"10.3390/jpm12050770",2
"10.3390/jpm12060908",1
"10.3390/jpm12060977",2
"10.3390/jpm12061017",1
"10.3390/jpm12071043",2
"10.3390/jpm12071100",2
"10.3390/jpm12081196",1
"10.3390/jpm12081330",2
"10.3390/jpm12091418",2
"10.3390/jpm12091430",4
"10.3390/jpm12091474",2
"10.3390/jpm12101737",2
"10.3390/jpm12111828",1
"10.3390/jpm12111932",1
"10.3390/life10110267",1
"10.3390/life11010055",1
"10.3390/life11020101",2
"10.3390/life11020122",2
"10.3390/life11020125",1
"10.3390/life11030231",2
"10.3390/life11030238",1
"10.3390/life11040327",1
"10.3390/life11040353",1
"10.3390/life11040361",1
"10.3390/life11060538",1
"10.3390/life11070594",1
"10.3390/life11070620",3
"10.3390/life11121380",1
"10.3390/life12010080",2
"10.3390/life12020151",1
"10.3390/life12040474",1
"10.3390/life12040488",2
"10.3390/life12050652",1
"10.3390/life12050682",1
"10.3390/life12050755",2
"10.3390/life12060797",2
"10.3390/life12070962",1
"10.3390/life12071094",1
"10.3390/life12071101",1
"10.3390/life12091338",2
"10.3390/life12091417",3
"10.3390/life12111918",1
"10.3390/life12111943",1
"10.3390/life12121977",2
"10.3390/life12121997",2
"10.3390/life12122043",1
"10.3390/life12122101",2
"10.3390/life13010121",2
"10.3390/math10030465",1
"10.3390/md19030128",2
"10.3390/medicina56020049",1
"10.3390/medicina56030117",1
"10.3390/medicina56040154",1
"10.3390/medicina56040170",1
"10.3390/medicina56040202",2
"10.3390/medicina56110596",1
"10.3390/medicina56120718",1
"10.3390/medicina56120726",1
"10.3390/medicina57060549",2
"10.3390/medicina57070713",2
"10.3390/medicina57080739",1
"10.3390/medicina58010006",1
"10.3390/medicina58020316",1
"10.3390/medicina58030377",2
"10.3390/medicina58030414",1
"10.3390/medicina58040551",2
"10.3390/medicina58070948",2
"10.3390/medicina58091178",1
"10.3390/medicina58111512",1
"10.3390/medicina59010029",1
"10.3390/medicines9080044",1
"10.3390/medsci10010013",2
"10.3390/medsci9030052",1
"10.3390/membranes12020113",1
"10.3390/membranes12020119",1
"10.3390/metabo10030099",3
"10.3390/metabo10090366",1
"10.3390/metabo10100389",2
"10.3390/metabo10110426",1
"10.3390/metabo11030152",2
"10.3390/metabo11070410",1
"10.3390/metabo11120812",2
"10.3390/metabo12020101",1
"10.3390/metabo12030266",2
"10.3390/metabo12111064",1
"10.3390/metabo12121247",2
"10.3390/microorganisms10030494",2
"10.3390/microorganisms10030617",1
"10.3390/microorganisms10071326",1
"10.3390/microorganisms10071405",1
"10.3390/microorganisms10101919",1
"10.3390/microorganisms8010127",1
"10.3390/microorganisms8020212",1
"10.3390/microorganisms8040500",1
"10.3390/microorganisms8081212",1
"10.3390/microorganisms8111686",3
"10.3390/microorganisms8111834",1
"10.3390/microorganisms9010034",2
"10.3390/microorganisms9051082",1
"10.3390/microorganisms9061132",3
"10.3390/microorganisms9091930",4
"10.3390/microorganisms9112191",1
"10.3390/microorganisms9112284",2
"10.3390/microorganisms9112351",3
"10.3390/molecules25030627",1
"10.3390/molecules25051086",1
"10.3390/molecules25081929",1
"10.3390/molecules25184036",2
"10.3390/molecules25194525",2
"10.3390/molecules25214891",1
"10.3390/molecules25214930",1
"10.3390/molecules25215186",1
"10.3390/molecules26010005",1
"10.3390/molecules26010148",1
"10.3390/molecules26010184",1
"10.3390/molecules26040953",2
"10.3390/molecules26041085",2
"10.3390/molecules26041188",1
"10.3390/molecules26072077",2
"10.3390/molecules26113389",2
"10.3390/molecules26113423",1
"10.3390/molecules26133943",2
"10.3390/molecules26154535",1
"10.3390/molecules26154700",1
"10.3390/molecules26175134",1
"10.3390/molecules26175227",1
"10.3390/molecules26206139",2
"10.3390/molecules26206257",1
"10.3390/molecules26216369",1
"10.3390/molecules26216456",3
"10.3390/molecules27010156",1
"10.3390/molecules27010236",1
"10.3390/molecules27020471",2
"10.3390/molecules27030734",2
"10.3390/molecules27030914",1
"10.3390/molecules27041383",1
"10.3390/molecules27051608",1
"10.3390/molecules27051643",1
"10.3390/molecules27061763",2
"10.3390/molecules27072195",2
"10.3390/molecules27092818",2
"10.3390/molecules27103194",1
"10.3390/molecules27103297",1
"10.3390/molecules27113402",2
"10.3390/molecules27134217",2
"10.3390/molecules27144644",1
"10.3390/molecules27154836",2
"10.3390/molecules27154961",1
"10.3390/molecules27186105",1
"10.3390/molecules27196271",1
"10.3390/molecules27196453",2
"10.3390/molecules27217527",1
"10.3390/molecules27217604",1
"10.3390/molecules27227951",3
"10.3390/molecules27238402",1
"10.3390/molecules27238448",1
"10.3390/molecules27248770",1
"10.3390/molecules28010107",1
"10.3390/nano13010022",2
"10.3390/neurolint12030016",2
"10.3390/neurolint13010002",2
"10.3390/neurolint13020022",2
"10.3390/neurolint13020025",2
"10.3390/neurolint13030034",1
"10.3390/neurolint13030042",1
"10.3390/neurolint13040047",1
"10.3390/neurolint13040051",2
"10.3390/neurolint13040065",2
"10.3390/neurolint13040066",1
"10.3390/neurolint13040068",1
"10.3390/neurolint14020030",1
"10.3390/neurolint14020039",2
"10.3390/neurolint14020042",1
"10.3390/neurolint14030056",1
"10.3390/neurolint14030060",1
"10.3390/neurolint14040075",1
"10.3390/neurolint14040078",1
"10.3390/neurolint15010003",1
"10.3390/nu12020305",1
"10.3390/nu12030744",1
"10.3390/nu12030783",2
"10.3390/nu12030801",1
"10.3390/nu12040969",2
"10.3390/nu12051248",1
"10.3390/nu12061654",1
"10.3390/nu12061844",3
"10.3390/nu12072074",1
"10.3390/nu12072097",1
"10.3390/nu12082262",1
"10.3390/nu12082272",2
"10.3390/nu12082316",2
"10.3390/nu12092601",1
"10.3390/nu12092655",1
"10.3390/nu12123792",1
"10.3390/nu13010145",1
"10.3390/nu13020499",3
"10.3390/nu13030728",1
"10.3390/nu13030732",1
"10.3390/nu13030803",1
"10.3390/nu13041198",1
"10.3390/nu13041318",1
"10.3390/nu13041324",1
"10.3390/nu13051697",1
"10.3390/nu13061825",1
"10.3390/nu13061891",1
"10.3390/nu13072232",3
"10.3390/nu13082893",2
"10.3390/nu13093166",1
"10.3390/nu13093179",2
"10.3390/nu13093230",1
"10.3390/nu13103507",1
"10.3390/nu13103661",2
"10.3390/nu13113774",1
"10.3390/nu13124207",1
"10.3390/nu13124284",1
"10.3390/nu13124352",1
"10.3390/nu13124463",1
"10.3390/nu14020363",1
"10.3390/nu14030676",1
"10.3390/nu14061273",1
"10.3390/nu14081575",1
"10.3390/nu14081577",1
"10.3390/nu14091900",2
"10.3390/nu14091927",1
"10.3390/nu14112228",1
"10.3390/nu14122384",2
"10.3390/nu14122421",2
"10.3390/nu14132568",2
"10.3390/nu14132711",2
"10.3390/nu14163309",3
"10.3390/nu14193934",1
"10.3390/nu14194119",1
"10.3390/nu14204249",1
"10.3390/nu14214533",1
"10.3390/nu14214568",2
"10.3390/nu14214627",1
"10.3390/nu14224737",1
"10.3390/nu14224820",1
"10.3390/nu14235003",1
"10.3390/nu14235086",1
"10.3390/nu14235132",1
"10.3390/pathogens10010057",1
"10.3390/pathogens11070796",1
"10.3390/pathogens9110938",1
"10.3390/pathophysiology28010002",1
"10.3390/pathophysiology29030044",1
"10.3390/pediatric13010015",2
"10.3390/ph13020028",1
"10.3390/ph13090230",2
"10.3390/ph13090260",1
"10.3390/ph13100306",3
"10.3390/ph13110341",2
"10.3390/ph13110403",1
"10.3390/ph13120466",2
"10.3390/ph14010011",2
"10.3390/ph14010015",2
"10.3390/ph14010070",2
"10.3390/ph14020078",1
"10.3390/ph14020081",1
"10.3390/ph14020092",3
"10.3390/ph14020095",1
"10.3390/ph14040326",2
"10.3390/ph14060495",1
"10.3390/ph14060510",1
"10.3390/ph14070621",1
"10.3390/ph14080711",1
"10.3390/ph14080831",1
"10.3390/ph14101031",2
"10.3390/ph14101057",2
"10.3390/ph14111156",1
"10.3390/ph14121260",1
"10.3390/ph14121336",2
"10.3390/ph15040461",1
"10.3390/ph15050497",1
"10.3390/ph15050598",1
"10.3390/ph15080927",2
"10.3390/ph15080994",1
"10.3390/ph15091077",1
"10.3390/ph15101248",2
"10.3390/pharmaceutics12020186",3
"10.3390/pharmaceutics12060514",1
"10.3390/pharmaceutics12111120",2
"10.3390/pharmaceutics13070925",1
"10.3390/pharmaceutics13070975",3
"10.3390/pharmaceutics13071042",1
"10.3390/pharmaceutics13081134",1
"10.3390/pharmaceutics13081183",3
"10.3390/pharmaceutics13122055",1
"10.3390/pharmaceutics13122064",2
"10.3390/pharmaceutics14010167",2
"10.3390/pharmaceutics14020344",1
"10.3390/pharmaceutics14030592",1
"10.3390/pharmaceutics14050987",3
"10.3390/pharmaceutics14051090",1
"10.3390/pharmaceutics14071420",2
"10.3390/pharmaceutics14081693",1
"10.3390/pharmaceutics14112389",2
"10.3390/pharmaceutics14122732",1
"10.3390/pharmacy8020061",2
"10.3390/polym12123063",1
"10.3390/s20030778",1
"10.3390/s20030789",2
"10.3390/s20041194",1
"10.3390/s20113247",3
"10.3390/s20154329",1
"10.3390/s20185063",3
"10.3390/s20195513",1
"10.3390/s20205769",1
"10.3390/s20205906",1
"10.3390/s20216160",2
"10.3390/s20226488",1
"10.3390/s21062065",1
"10.3390/s21072259",2
"10.3390/s21093075",1
"10.3390/s21113617",1
"10.3390/s21124001",2
"10.3390/s21144940",1
"10.3390/s21175806",1
"10.3390/s21175833",1
"10.3390/s21186230",2
"10.3390/s21196644",2
"10.3390/s21206786",1
"10.3390/s21217127",1
"10.3390/s21217389",2
"10.3390/s21248436",2
"10.3390/s22010167",2
"10.3390/s22020581",2
"10.3390/s22030724",2
"10.3390/s22031077",1
"10.3390/s22051738",2
"10.3390/s22052028",1
"10.3390/s22072580",1
"10.3390/s22165940",1
"10.3390/s22186982",1
"10.3390/s22207856",1
"10.3390/s22218220",3
"10.3390/s22218313",1
"10.3390/s22228849",1
"10.3390/s22239558",4
"10.3390/tomography7030037",1
"10.3390/tomography8030127",1
"10.3390/toxins12010036",1
"10.3390/toxins12050286",1
"10.3390/toxins12050315",2
"10.3390/toxins12100618",1
"10.3390/toxins13020117",1
"10.3390/toxins13110827",3
"10.3390/toxins14030203",2
"10.3390/toxins14070464",1
"10.3390/toxins14090582",1
"10.3390/toxins14100675",2
"10.3390/toxins14100696",1
"10.3390/toxins14110734",1
"10.3390/toxins14110757",1
"10.3390/toxins14110774",1
"10.3390/v12060643",1
"10.3390/v12090969",1
"10.3390/v13030468",2
"10.3390/v13091684",3
"10.3390/v13102091",1
"10.3390/v14010145",1
"10.3390/v14020281",1
"10.3390/v14040753",1
"10.3390/v14061246",1
"10.3390/v14081757",1
"10.3390/v14102270",1
"10.3390/v14112384",2
"10.3390/vaccines10010135",2
"10.3390/vaccines10020279",1
"10.3390/vaccines10020341",2
"10.3390/vaccines10030370",2
"10.3390/vaccines10050695",1
"10.3390/vaccines10050763",1
"10.3390/vaccines10060851",2
"10.3390/vaccines10060922",2
"10.3390/vaccines10071154",2
"10.3390/vaccines10101766",2
"10.3390/vaccines10122167",2
"10.3390/vaccines8010035",1
"10.3390/vaccines8010050",1
"10.3390/vaccines8030487",2
"10.3390/vaccines9010012",2
"10.3390/vaccines9020099",2
"10.3390/vaccines9030219",1
"10.3390/vaccines9040328",1
"10.3390/vaccines9070736",2
"10.3390/vaccines9070773",2
"10.3390/vaccines9101140",1
"10.3390/vaccines9121426",2
"10.3390/vaccines9121456",2
"10.3390/vaccines9121470",2
"10.33963/kp.a2021.0055",1
"10.33963/kp.a2022.0005",1
"10.33963/kp.a2022.0025",1
"10.3399/bjgp20x710417",2
"10.3399/bjgp21x715193",1
"10.34172/aim.2020.13",1
"10.34172/aim.2020.51",1
"10.34172/aim.2020.86",2
"10.34172/aim.2021.115",1
"10.34172/aim.2021.74",3
"10.34172/apb.2020.034",1
"10.34172/apb.2021.058",1
"10.34172/apb.2022.038",2
"10.34172/apb.2022.057",1
"10.34172/bi.2022.23733",2
"10.34172/ijhpm.2022.6485",2
"10.34172/jcs.2021.010",1
"10.34172/jcs.2021.015",1
"10.34172/jlms.2021.88",1
"10.34172/jlms.2022.32",1
"10.34172/mejdd.2020.179",2
"10.36185/2532-1900-005",2
"10.36185/2532-1900-073",2
"10.36233/0507-4088-2020-65-4-191-202",1
"10.36469/001c.37992",1
"10.36469/001c.38669",1
"10.36469/jheor.2022.33288",2
"10.36740/wlek202205223",1
"10.36740/wlek202206102",1
"10.36740/wlek202209115",1
"10.36834/cmej.56726",1
"10.3748/wjg.v26.i28.4076",1
"10.3748/wjg.v26.i45.7263",1
"10.3748/wjg.v27.i31.5201",1
"10.3748/wjg.v27.i44.7582",1
"10.3748/wjg.v28.i1.23",1
"10.3760/cma.j.cn112137-20201127-03210",2
"10.3760/cma.j.cn112138-20210104-00004",2
"10.3760/cma.j.cn112140-20210303-00178",1
"10.3760/cma.j.cn112140-20210309-00191",1
"10.3760/cma.j.cn112140-20210323-00246",1
"10.3760/cma.j.cn112142-20200303-00137",2
"10.3760/cma.j.cn112150-20200318-00378",1
"10.3760/cma.j.cn112151-20201201-00882",1
"10.3760/cma.j.cn441530-20210719-00288",2
"10.3760/cma.j.cn501113-20210219-00087",1
"10.3760/cma.j.cn511374-20200211-00072",1
"10.3760/cma.j.cn511374-20200325-00203",1
"10.3760/cma.j.issn.0376-2491.2020.02.011",1
"10.3760/cma.j.issn.0376-2491.2020.05.002",1
"10.3760/cma.j.issn.1003-9406.2020.06.008",2
"10.37765/ajmc.2020.88489",1
"10.37765/ajmc.2022.89312",1
"10.37796/2211-8039.1211",1
"10.3785/j.issn.1008-9292.2020.08.12",2
"10.3791/60291",1
"10.3791/60638",1
"10.3791/61050",1
"10.3791/61121",1
"10.3791/61827",1
"10.3791/62094",1
"10.3791/62142",1
"10.3791/62789",1
"10.3791/62793",1
"10.3791/63866",1
"10.3791/64013",1
"10.3791/64634",1
"10.3881/j.issn.1000-503x.11888",1
"10.3892/br.2020.1286",1
"10.3892/br.2021.1476",1
"10.3892/br.2021.1495",1
"10.3892/br.2022.1510",2
"10.3892/br.2022.1579",2
"10.3892/etm.2020.8572",2
"10.3892/etm.2020.8629",3
"10.3892/etm.2020.8975",3
"10.3892/etm.2020.9326",3
"10.3892/etm.2020.9347",2
"10.3892/etm.2020.9519",3
"10.3892/etm.2020.9524",2
"10.3892/etm.2021.10583",1
"10.3892/etm.2021.10617",2
"10.3892/etm.2021.9909",1
"10.3892/etm.2021.9974",1
"10.3892/etm.2022.11133",1
"10.3892/etm.2022.11607",1
"10.3892/etm.2022.11625",1
"10.3892/ijmm.2020.4648",1
"10.3892/ijmm.2022.5098",1
"10.3892/ijo.2022.5422",3
"10.3892/mmr.2021.11837",1
"10.3892/mmr.2022.12601",1
"10.3892/mmr.2022.12824",1
"10.3892/ol.2020.12382",1
"10.3892/ol.2022.13548",1
"10.3897/folmed.62.e47768",1
"10.3897/folmed.62.e47794",1
"10.3897/folmed.64.e58611",1
"10.3897/folmed.64.e66002",1
"10.3899/jrheum.211012",3
"10.3906/biy-2104-88",1
"10.3920/bm2020.0012",2
"10.3934/mbe.2020277",1
"10.3934/neuroscience.2021013",1
"10.3934/neuroscience.2021021",2
"10.3949/ccjm.88a.20122",1
"10.3969/j.issn.1671-7104.2020.02.018",1
"10.3988/jcn.2020.16.1.124",2
"10.3988/jcn.2020.16.1.180",1
"10.3988/jcn.2020.16.2.270",2
"10.3988/jcn.2020.16.2.324",1
"10.3988/jcn.2020.16.3.355",3
"10.3988/jcn.2020.16.3.369",1
"10.3988/jcn.2020.16.3.461",4
"10.3988/jcn.2020.16.4.562",2
"10.3988/jcn.2021.17.1.113",1
"10.3988/jcn.2022.18.3.280",1
"10.3988/jcn.2022.18.3.334",1
"10.3988/jcn.2022.18.4.453",2
"10.3988/jcn.2022.18.4.495",1
"10.3988/jcn.2022.18.5.601",1
"10.3988/jcn.2022.18.6.663",3
"10.4046/trd.2020.0043",1
"10.4049/immunohorizons.2000008",3
"10.4049/immunohorizons.2000093",2
"10.4049/immunohorizons.2100024",1
"10.4049/immunohorizons.2100070",3
"10.4049/immunohorizons.2100076",3
"10.4049/immunohorizons.2200023",1
"10.4049/jimmunol.1801113",2
"10.4049/jimmunol.1900656",3
"10.4049/jimmunol.1900769",2
"10.4049/jimmunol.1900914",1
"10.4049/jimmunol.1900916",1
"10.4049/jimmunol.1900955",1
"10.4049/jimmunol.1901321",1
"10.4049/jimmunol.1901409",3
"10.4049/jimmunol.2000017",2
"10.4049/jimmunol.2000129",2
"10.4049/jimmunol.2000130",2
"10.4049/jimmunol.2000211",2
"10.4049/jimmunol.2000231",1
"10.4049/jimmunol.2000265",1
"10.4049/jimmunol.2000384",1
"10.4049/jimmunol.2000514",1
"10.4049/jimmunol.2000614",1
"10.4049/jimmunol.2000719",1
"10.4049/jimmunol.2000797",1
"10.4049/jimmunol.2001003",2
"10.4049/jimmunol.2001143",2
"10.4049/jimmunol.2001223",3
"10.4049/jimmunol.2001225",1
"10.4049/jimmunol.2001261",2
"10.4049/jimmunol.2001317",2
"10.4049/jimmunol.2001413",1
"10.4049/jimmunol.2100169",1
"10.4049/jimmunol.2100176",1
"10.4049/jimmunol.2100430",2
"10.4049/jimmunol.2100488",1
"10.4049/jimmunol.2100650",1
"10.4049/jimmunol.2100813",1
"10.4049/jimmunol.2100850",2
"10.4049/jimmunol.2100869",2
"10.4049/jimmunol.2100949",2
"10.4049/jimmunol.2100977",2
"10.4049/jimmunol.2101041",2
"10.4049/jimmunol.2101056",3
"10.4049/jimmunol.2101142",2
"10.4049/jimmunol.2200439",2
"10.4049/jimmunol.2200494",1
"10.4081/aiua.2022.4.492",2
"10.4081/cp.2020.1242",1
"10.4081/dr.2021.9075",1
"10.4081/dr.2022.9445",1
"10.4081/ejtm.2019.8826",5
"10.4081/ejtm.2020.9353",1
"10.4081/ejtm.2021.9877",1
"10.4081/ejtm.2022.10169",1
"10.4081/ejtm.2022.10463",2
"10.4081/ejtm.2022.10774",1
"10.4081/monaldi.2020.1153",1
"10.4081/monaldi.2020.1420",1
"10.4082/kjfm.18.0155",1
"10.4088/pcc.20com02820",1
"10.4088/pcc.20f02871",2
"10.4088/pcc.20l02862",2
"10.4088/pcc.20r02717",1
"10.4102/sajr.v25i1.2034",1
"10.4103/0028-3886.279664",2
"10.4103/0028-3886.279688",1
"10.4103/0028-3886.279700",2
"10.4103/0028-3886.280651",1
"10.4103/0028-3886.284361",1
"10.4103/0028-3886.284385",1
"10.4103/0028-3886.293462",1
"10.4103/0028-3886.293469",2
"10.4103/0028-3886.294544",1
"10.4103/0028-3886.304088",1
"10.4103/0028-3886.304117",1
"10.4103/0028-3886.304126",1
"10.4103/0028-3886.310102",1
"10.4103/0028-3886.314522",1
"10.4103/0028-3886.314544",1
"10.4103/0028-3886.314551",1
"10.4103/0028-3886.319209",1
"10.4103/0028-3886.329533",1
"10.4103/0028-3886.333497",2
"10.4103/0028-3886.333519",1
"10.4103/0028-3886.338642",1
"10.4103/0028-3886.338643",1
"10.4103/0028-3886.338707",1
"10.4103/0028-3886.338713",1
"10.4103/0028-3886.344611",1
"10.4103/0028-3886.349594",1
"10.4103/0028-3886.349619",1
"10.4103/0028-3886.359189",1
"10.4103/0028-3886.359233",1
"10.4103/0028-3886.364057",1
"10.4103/0972-2327.282442",3
"10.4103/1319-4534.337853",1
"10.4103/1673-5374.264450",1
"10.4103/1673-5374.264471",2
"10.4103/1673-5374.265551",2
"10.4103/1673-5374.265552",2
"10.4103/1673-5374.266903",1
"10.4103/1673-5374.266905",2
"10.4103/1673-5374.266906",1
"10.4103/1673-5374.266913",1
"10.4103/1673-5374.270310",2
"10.4103/1673-5374.272572",2
"10.4103/1673-5374.276334",1
"10.4103/1673-5374.280307",2
"10.4103/1673-5374.280311",1
"10.4103/1673-5374.280319",4
"10.4103/1673-5374.282234",1
"10.4103/1673-5374.282238",1
"10.4103/1673-5374.284976",1
"10.4103/1673-5374.286949",1
"10.4103/1673-5374.290876",2
"10.4103/1673-5374.293134",1
"10.4103/1673-5374.293143",1
"10.4103/1673-5374.293147",1
"10.4103/1673-5374.295340",2
"10.4103/1673-5374.300328",1
"10.4103/1673-5374.300450",3
"10.4103/1673-5374.300975",2
"10.4103/1673-5374.306058",1
"10.4103/1673-5374.306061",2
"10.4103/1673-5374.306064",1
"10.4103/1673-5374.308088",1
"10.4103/1673-5374.310608",1
"10.4103/1673-5374.310689",1
"10.4103/1673-5374.313045",3
"10.4103/1673-5374.313062",1
"10.4103/1673-5374.314294",1
"10.4103/1673-5374.320985",1
"10.4103/1673-5374.322430",2
"10.4103/1673-5374.324848",1
"10.4103/1673-5374.324855",1
"10.4103/1673-5374.330598",2
"10.4103/1673-5374.330621",1
"10.4103/1673-5374.332126",1
"10.4103/1673-5374.335139",1
"10.4103/1673-5374.335827",2
"10.4103/1673-5374.335834",2
"10.4103/1673-5374.339473",1
"10.4103/1673-5374.339474",1
"10.4103/1673-5374.339492",1
"10.4103/1735-5362.301345",1
"10.4103/1735-5362.335172",1
"10.4103/1735-5362.343085",1
"10.4103/1735-5362.355208",1
"10.4103/abr.abr_143_20",1
"10.4103/abr.abr_268_20",1
"10.4103/aian.aian_117_20",1
"10.4103/aian.aian_1262_20",2
"10.4103/aian.aian_167_21",1
"10.4103/aian.aian_170_21",1
"10.4103/aian.aian_170_22",1
"10.4103/aian.aian_210_20",1
"10.4103/aian.aian_235_21",1
"10.4103/aian.aian_249_19",1
"10.4103/aian.aian_266_20",1
"10.4103/aian.aian_356_21",1
"10.4103/aian.aian_457_20",1
"10.4103/aian.aian_508_20",1
"10.4103/aian.aian_526_22",1
"10.4103/aian.aian_877_21",1
"10.4103/bc.bc_42_19",1
"10.4103/ccd.ccd_172_20",1
"10.4103/ijn.ijn_187_20",1
"10.4103/ijnmr.ijnmr_188_19",1
"10.4103/ijo.ijo_2017_19",1
"10.4103/ijo.ijo_2964_20",1
"10.4103/ijo.ijo_3052_20",1
"10.4103/ijo.ijo_3415_20",2
"10.4103/ijo.ijo_431_21",1
"10.4103/ijp.ijp_166_21",1
"10.4103/ijpvm.ijpvm_108_19",2
"10.4103/ijpvm.ijpvm_154_19",1
"10.4103/ijpvm.ijpvm_208_20",2
"10.4103/ijpvm.ijpvm_299_20",1
"10.4103/ijpvm.ijpvm_300_19",1
"10.4103/ijpvm.ijpvm_393_20",1
"10.4103/ijpvm.ijpvm_419_19",1
"10.4103/ijpvm.ijpvm_480_20",1
"10.4103/ijpvm.ijpvm_525_18",1
"10.4103/ijpvm.ijpvm_75_20",1
"10.4103/injr.injr_210_20",2
"10.4103/japtr.japtr_336_22",1
"10.4103/jcrt.jcrt_488_18",1
"10.4103/jehp.jehp_1107_20",1
"10.4103/jehp.jehp_144_19",1
"10.4103/jehp.jehp_272_21",1
"10.4103/jehp.jehp_678_21",1
"10.4103/jfmpc.jfmpc_1985_21",1
"10.4103/jfmpc.jfmpc_461_21",1
"10.4103/jfmpc.jfmpc_578_19",1
"10.4103/joacp.joacp_15_21",1
"10.4103/jrms.jrms_1047_20",1
"10.4103/jrms.jrms_1401_20",2
"10.4103/jrms.jrms_170_20",1
"10.4103/jrms.jrms_633_20",1
"10.4103/jrms.jrms_726_17",1
"10.4103/jrms.jrms_796_21",1
"10.4103/njcp.njcp_1539",1
"10.4103/njcp.njcp_1568_21",1
"10.4103/njcp.njcp_462_19",1
"10.4103/ojo.ojo_105_21",1
"10.4103/ojo.ojo_354_21",1
"10.4103/tjo.tjo_39_19",1
"10.4103/tjo.tjo_55_21",1
"10.4103/tjo.tjo_76_20",2
"10.4103/ua.ua_129_21",1
"10.4110/in.2020.20.e40",2
"10.4110/in.2020.20.e47",1
"10.4110/in.2022.22.e11",1
"10.4155/bio-2019-0303",2
"10.4183/aeb.2022.350",2
"10.4240/wjgs.v14.i4.352",1
"10.4251/wjgo.v13.i8.835",2
"10.4258/hir.2022.28.4.332",1
"10.4269/ajtmh.19-0841",3
"10.4269/ajtmh.22-0117",1
"10.4274/jtgga.galenos.2020.2019.0180",1
"10.4274/tjo.galenos.2022.13245",2
"10.4274/tjps.galenos.2021.92892",1
"10.4300/jgme-d-20-01083.1",2
"10.4314/ejhs.v30i4.19",1
"10.4314/ejhs.v31i3.18",1
"10.4314/ejhs.v31i5.17",1
"10.4314/ejhs.v32i1.26",1
