"DOI","ALTMETRIC"
"10.1212/nxi.0000000000001050",10
"10.1212/nxi.0000000000001051",27
"10.1212/nxi.0000000000001054",10
"10.1212/nxi.0000000000001055",21
"10.1212/nxi.0000000000001057",37
"10.1212/nxi.0000000000001059",17
"10.1212/nxi.0000000000001062",16
"10.1212/nxi.0000000000001065",22
"10.1212/nxi.0000000000001066",11
"10.1212/nxi.0000000000001067",22
"10.1212/nxi.0000000000001068",17
"10.1212/nxi.0000000000001069",15
"10.1212/nxi.0000000000001072",1
"10.1212/nxi.0000000000001074",30
"10.1212/nxi.0000000000001075",31
"10.1212/nxi.0000000000001079",15
"10.1212/nxi.0000000000001082",24
"10.1212/nxi.0000000000001083",16
"10.1212/nxi.0000000000001085",17
"10.1212/nxi.0000000000001086",49
"10.1212/nxi.0000000000001091",16
"10.1212/nxi.0000000000001092",35
"10.1212/nxi.0000000000001094",14
"10.1212/nxi.0000000000001095",11
"10.1212/nxi.0000000000001096",27
"10.1212/nxi.0000000000001099",30
"10.1212/nxi.0000000000001102",39
"10.1212/nxi.0000000000001104",309
"10.1212/nxi.0000000000001105",22
"10.1212/nxi.0000000000001108",16
"10.1212/nxi.0000000000001112",10
"10.1212/nxi.0000000000001115",28
"10.1212/nxi.0000000000001117",16
"10.1212/nxi.0000000000001118",188
"10.1212/nxi.0000000000001119",18
"10.1212/nxi.0000000000001120",33
"10.1212/nxi.0000000000001126",25
"10.1212/nxi.0000000000001130",22
"10.1212/nxi.0000000000001134",11
"10.1212/nxi.0000000000001135",15
"10.1212/nxi.0000000000001136",19
"10.1212/nxi.0000000000001138",23
"10.1212/nxi.0000000000001139",35
"10.1212/nxi.0000000000001141",23
"10.1212/nxi.0000000000001143",28
"10.1212/nxi.0000000000001147",44
"10.1212/nxi.0000000000001148",223
"10.1212/nxi.0000000000001150",26
"10.1212/nxi.0000000000001154",19
"10.1212/nxi.0000000000001155",16
"10.1212/nxi.0000000000001157",11
"10.1212/nxi.0000000000001159",16
"10.1212/nxi.0000000000001161",15
"10.1212/nxi.0000000000001164",10
"10.1212/nxi.0000000000001165",18
"10.1212/nxi.0000000000001166",16
"10.1212/nxi.0000000000001167",36
"10.1212/nxi.0000000000001168",10
"10.1212/nxi.0000000000001173",1
"10.1212/nxi.0000000000001178",21
"10.1212/nxi.0000000000001180",21
"10.1212/nxi.0000000000001182",14
"10.1212/nxi.0000000000001183",21
"10.1212/nxi.0000000000001187",13
"10.1212/nxi.0000000000200004",14
"10.1212/nxi.0000000000200005",31
"10.1212/nxi.0000000000200008",22
"10.1212/nxi.0000000000200009",13
"10.1212/nxi.0000000000200016",12
"10.1212/nxi.0000000000200021",22
"10.1212/nxi.0000000000200022",15
"10.1212/nxi.0000000000200025",24
"10.1212/nxi.0000000000200026",25
"10.1212/nxi.0000000000200027",20
"10.1212/nxi.0000000000200030",12
"10.1212/nxi.0000000000200031",16
"10.1212/nxi.0000000000200032",10
"10.1212/nxi.0000000000200033",12
"10.1212/nxi.0000000000200036",1
"10.1212/nxi.0000000000200061",1
"10.1212/wnl.0000000000008653",208
"10.1212/wnl.0000000000008667",9
"10.1212/wnl.0000000000008670",1
"10.1212/wnl.0000000000008871",10
"10.1212/wnl.0000000000008907",66
"10.1212/wnl.0000000000008926",4
"10.1212/wnl.0000000000008936",516
"10.1212/wnl.0000000000008938",5
"10.1212/wnl.0000000000009057",12
"10.1212/wnl.0000000000009063",1
"10.1212/wnl.0000000000009065",1
"10.1212/wnl.0000000000009091",3
"10.1212/wnl.0000000000009096",7
"10.1212/wnl.0000000000009097",38
"10.1212/wnl.0000000000009210",17
"10.1212/wnl.0000000000009212",11
"10.1212/wnl.0000000000009369",17
"10.1212/wnl.0000000000009371",76
"10.1212/wnl.0000000000009374",45
"10.1212/wnl.0000000000009380",4
"10.1212/wnl.0000000000009491",35
"10.1212/wnl.0000000000009504",19
"10.1212/wnl.0000000000009507",41
"10.1212/wnl.0000000000009522",14
"10.1212/wnl.0000000000009524",1
"10.1212/wnl.0000000000009571",136
"10.1212/wnl.0000000000009576",34
"10.1212/wnl.0000000000009636",42
"10.1212/wnl.0000000000009754",2
"10.1212/wnl.0000000000009758",53
"10.1212/wnl.0000000000009819",14
"10.1212/wnl.0000000000009832",22
"10.1212/wnl.0000000000009840",9
"10.1212/wnl.0000000000009995",15
"10.1212/wnl.0000000000010024",26
"10.1212/wnl.0000000000010025",10
"10.1212/wnl.0000000000010036",21
"10.1212/wnl.0000000000010135",14
"10.1212/wnl.0000000000010137",1
"10.1212/wnl.0000000000010139",1
"10.1212/wnl.0000000000010261",10
"10.1212/wnl.0000000000010284",27
"10.1212/wnl.0000000000010302",1
"10.1212/wnl.0000000000010310",4
"10.1212/wnl.0000000000010346",14
"10.1212/wnl.0000000000010376",26
"10.1212/wnl.0000000000010378",14
"10.1212/wnl.0000000000010380",57
"10.1212/wnl.0000000000010414",15
"10.1212/wnl.0000000000010452",1
"10.1212/wnl.0000000000010460",22
"10.1212/wnl.0000000000010523",171
"10.1212/wnl.0000000000010789",2
"10.1212/wnl.0000000000010845",28
"10.1212/wnl.0000000000010909",13
"10.1212/wnl.0000000000010944",18
"10.1212/wnl.0000000000010991",18
"10.1212/wnl.0000000000011069",1
"10.1212/wnl.0000000000011072",1
"10.1212/wnl.0000000000011079",11
"10.1212/wnl.0000000000011120",11
"10.1212/wnl.0000000000011123",26
"10.1212/wnl.0000000000011153",6
"10.1212/wnl.0000000000011198",2
"10.1212/wnl.0000000000011219",113
"10.1212/wnl.0000000000011241",26
"10.1212/wnl.0000000000011242",59
"10.1212/wnl.0000000000011272",19
"10.1212/wnl.0000000000011275",67
"10.1212/wnl.0000000000011276",48
"10.1212/wnl.0000000000011279",34
"10.1212/wnl.0000000000011312",4
"10.1212/wnl.0000000000011314",22
"10.1212/wnl.0000000000011339",30
"10.1212/wnl.0000000000011344",10
"10.1212/wnl.0000000000011461",239
"10.1212/wnl.0000000000011494",32
"10.1212/wnl.0000000000011498",10
"10.1212/wnl.0000000000011545",20
"10.1212/wnl.0000000000011630",24
"10.1212/wnl.0000000000011677",1
"10.1212/wnl.0000000000011694",1
"10.1212/wnl.0000000000011700",7
"10.1212/wnl.0000000000011712",128
"10.1212/wnl.0000000000011788",47
"10.1212/wnl.0000000000011793",10
"10.1212/wnl.0000000000011796",2
"10.1212/wnl.0000000000011825",1
"10.1212/wnl.0000000000011862",16
"10.1212/wnl.0000000000011863",29
"10.1212/wnl.0000000000011867",11
"10.1212/wnl.0000000000011868",11
"10.1212/wnl.0000000000011928",2
"10.1212/wnl.0000000000011933",15
"10.1212/wnl.0000000000012021",2
"10.1212/wnl.0000000000012052",17
"10.1212/wnl.0000000000012062",38
"10.1212/wnl.0000000000012074",148
"10.1212/wnl.0000000000012084",56
"10.1212/wnl.0000000000012087",55
"10.1212/wnl.0000000000012101",27
"10.1212/wnl.0000000000012120",12
"10.1212/wnl.0000000000012125",18
"10.1212/wnl.0000000000012127",84
"10.1212/wnl.0000000000012175",17
"10.1212/wnl.0000000000012177",3
"10.1212/wnl.0000000000012224",14
"10.1212/wnl.0000000000012230",8
"10.1212/wnl.0000000000012323",66
"10.1212/wnl.0000000000012326",31
"10.1212/wnl.0000000000012329",43
"10.1212/wnl.0000000000012331",13
"10.1212/wnl.0000000000012341",57
"10.1212/wnl.0000000000012354",87
"10.1212/wnl.0000000000012356",40
"10.1212/wnl.0000000000012362",121
"10.1212/wnl.0000000000012449",35
"10.1212/wnl.0000000000012467",174
"10.1212/wnl.0000000000012510",14
"10.1212/wnl.0000000000012603",29
"10.1212/wnl.0000000000012610",264
"10.1212/wnl.0000000000012615",47
"10.1212/wnl.0000000000012632",24
"10.1212/wnl.0000000000012634",81
"10.1212/wnl.0000000000012690",14
"10.1212/wnl.0000000000012700",33
"10.1212/wnl.0000000000012716",14
"10.1212/wnl.0000000000012726",128
"10.1212/wnl.0000000000012738",30
"10.1212/wnl.0000000000012752",23
"10.1212/wnl.0000000000012753",72
"10.1212/wnl.0000000000012754",8
"10.1212/wnl.0000000000012755",9
"10.1212/wnl.0000000000012768",2
"10.1212/wnl.0000000000012782",13
"10.1212/wnl.0000000000012834",26
"10.1212/wnl.0000000000012850",14
"10.1212/wnl.0000000000012866",4
"10.1212/wnl.0000000000012869",27
"10.1212/wnl.0000000000012883",9
"10.1212/wnl.0000000000012884",30
"10.1212/wnl.0000000000012957",27
"10.1212/wnl.0000000000012966",3
"10.1212/wnl.0000000000013014",16
"10.1212/wnl.0000000000013016",43
"10.1212/wnl.0000000000013045",443
"10.1212/wnl.0000000000013090",4
"10.1212/wnl.0000000000013108",43
"10.1212/wnl.0000000000013166",12
"10.1212/wnl.0000000000013224",2
"10.1212/wnl.0000000000013230",25
"10.1212/wnl.0000000000013245",28
"10.1212/wnl.0000000000013252",24
"10.1212/wnl.0000000000200006",34
"10.1212/wnl.0000000000200007",18
"10.1212/wnl.0000000000200027",7
"10.1212/wnl.0000000000200105",12
"10.1212/wnl.0000000000200115",11
"10.1212/wnl.0000000000200132",12
"10.1212/wnl.0000000000200133",12
"10.1212/wnl.0000000000200144",24
"10.1212/wnl.0000000000200150",222
"10.1212/wnl.0000000000200151",417
"10.1212/wnl.0000000000200151",417
"10.1212/wnl.0000000000200163",387
"10.1212/wnl.0000000000200163",387
"10.1212/wnl.0000000000200230",3
"10.1212/wnl.0000000000200243",19
"10.1212/wnl.0000000000200258",11
"10.1212/wnl.0000000000200309",245
"10.1212/wnl.0000000000200366",243
"10.1212/wnl.0000000000200366",243
"10.1212/wnl.0000000000200545",29
"10.1212/wnl.0000000000200549",19
"10.1212/wnl.0000000000200597",2
"10.1212/wnl.0000000000200604",27
"10.1212/wnl.0000000000200606",27
"10.1212/wnl.0000000000200778",14
"10.1212/wnl.0000000000200791",9
"10.1212/wnl.0000000000200828",35
"10.1212/wnl.0000000000200832",35
"10.1212/wnl.0000000000200838",14
"10.1212/wnl.0000000000200862",3
"10.1212/wnl.0000000000200883",7
"10.1212/wnl.0000000000200903",2
"10.1212/wnl.0000000000200931",361
"10.1212/wnl.0000000000200962",334
"10.1212/wnl.0000000000200970",408
"10.1212/wnl.0000000000200977",25
"10.1212/wnl.0000000000201027",5
"10.1212/wnl.0000000000201029",63
"10.1212/wnl.0000000000201098",13
"10.1212/wnl.0000000000201223",2
"10.1212/wnl.0000000000201242",1
"10.1212/wnl.0000000000201242",1
"10.1212/wnl.0000000000201263",39
"10.1212/wnl.0000000000201264",10
"10.1212/wnl.0000000000201275",2
"10.1212/wnl.0000000000201276",11
"10.1212/wnl.0000000000201277",11
"10.1212/wnl.0000000000201318",3
"10.1212/wnl.0000000000201356",11
"10.1212/wnl.0000000000201357",11
"10.1212/wnl.0000000000201435",11
"10.1212/wnl.0000000000201436",2
"10.1212/wnl.0000000000201463",2
"10.1212/wnl.0000000000201464",1
"10.12200/j.issn.1003-0034.2021.07.006",7
"10.1227/neu.0000000000001817",10
"10.1242/bio.055129",16
"10.1242/bio.058979",1
"10.1242/bio.059634",7
"10.1242/dmm.041426",1
"10.1242/dmm.043513",18
"10.1242/dmm.044842",15
"10.1242/dmm.044867",18
"10.1242/dmm.046110",24
"10.1248/bpb.b20-00580",0
"10.1248/bpb.b20-00619",1
"10.1248/bpb.b21-00001",1
"10.1249/jes.0000000000000262",47
"10.1249/jes.0000000000000291",5
"10.1249/mss.0000000000002228",4
"10.1249/mss.0000000000002414",1
"10.1249/mss.0000000000002415",0
"10.1249/mss.0000000000002665",11
"10.1249/mss.0000000000002707",3
"10.1254/fpj.21030",1
"10.1259/bjr.20200552",1
"10.1259/bjr.20200812",24
"10.1259/bjr.20210308",4
"10.1261/rna.078279.120",4
"10.1261/rna.079001.121",19
"10.1261/rna.079137.122",2
"10.12659/ajcr.925220",3
"10.12659/ajcr.927556",0
"10.12659/ajcr.931369",9
"10.12659/ajcr.931665",2
"10.12659/ajcr.933320",1
"10.12659/ajcr.935019",2
"10.12659/ajcr.935148",1
"10.12659/ajcr.936318",1
"10.12659/ajcr.936574",2
"10.12659/ajcr.937061",1
"10.12659/msm.922035",0
"10.12659/msm.928996",39
"10.12659/msm.938116",1
"10.12669/pjms.38.4.4681",1
"10.12688/f1000research.20904.1",3
"10.12688/f1000research.22635.2",0
"10.12688/f1000research.24136.2",36
"10.12688/f1000research.25129.1",0
"10.12688/f1000research.25713.2",0
"10.12688/f1000research.53422.2",1
"10.12688/hrbopenres.12981.2",4
"10.12688/hrbopenres.13023.2",0
"10.12688/hrbopenres.13107.1",2
"10.12688/hrbopenres.13205.2",3
"10.12688/hrbopenres.13459.2",0
"10.12688/wellcomeopenres.16349.1",16
"10.12688/wellcomeopenres.17731.1",1
"10.12703/r/10-43",8
"10.12703/r/10-46",18
"10.12703/r/10-81",11
"10.12740/pp/125747",1
"10.12788/acp.0038",1
"10.12788/fp.0113",10
"10.12788/fp.0251",10
"10.12788/jhm.3358",3
"10.12865/chsj.46.04.07",1
"10.12890/2021_002188",0
"10.12890/2021_002190",1
"10.12890/2021_002298",7
"10.12890/2021_002424",1
"10.12890/2021_002434",3
"10.12890/2022_003185",8
"10.12890/2022_003377",1
"10.12890/2022_003625",0
"10.12927/hcq.2021.26550",7
"10.12968/bjcn.2020.25.6.304",1
"10.12968/bjcn.2022.27.sup10.s14",1
"10.12968/bjon.2021.30.12.700",1
"10.12968/bjon.2022.31.21.1088",1
"10.12968/hmed.2021.0523",4
"10.12998/wjcc.v10.i21.7415",0
"10.12998/wjcc.v10.i8.2569",1
"10.12998/wjcc.v8.i10.1767",0
"10.12998/wjcc.v8.i10.1995",0
"10.12998/wjcc.v8.i3.614",1
"10.12998/wjcc.v9.i24.7085",7
"10.13004/kjnt.2022.18.e64",1
"10.1308/rcsann.2020.7036",1
"10.13345/j.cjb.200453",2
"10.13345/j.cjb.210253",7
"10.1353/pbm.2020.0059",7
"10.1358/dot.2020.56.1.3091905",0
"10.1358/dot.2020.56.7.3151521",4
"10.1358/dot.2021.57.12.3353166",2
"10.1358/dot.2022.58.1.3353168",1
"10.1358/dot.2022.58.12.3455368",0
"10.1364/boe.413666",10
"10.1364/boe.434885",1
"10.1364/boe.438832",7
"10.13702/j.1000-0607.20210988",0
"10.1371/journal.pbio.3000946",11
"10.1371/journal.pbio.3000973",5
"10.1371/journal.pbio.3001008",14
"10.1371/journal.pbio.3001166",109
"10.1371/journal.pbio.3001344",19
"10.1371/journal.pbio.3001554",18
"10.1371/journal.pcbi.1007616",24
"10.1371/journal.pcbi.1009136",6
"10.1371/journal.pcbi.1010507",1
"10.1371/journal.pdig.0000120",6
"10.1371/journal.pgen.1008737",1
"10.1371/journal.pgen.1009199",1
"10.1371/journal.pgen.1009224",19
"10.1371/journal.pmed.1003348",6
"10.1371/journal.pmed.1003580",24
"10.1371/journal.pmed.1004092",581
"10.1371/journal.pone.0223029",3
"10.1371/journal.pone.0224419",1
"10.1371/journal.pone.0226050",0
"10.1371/journal.pone.0228380",9
"10.1371/journal.pone.0228587",1
"10.1371/journal.pone.0228617",1
"10.1371/journal.pone.0228635",0
"10.1371/journal.pone.0228883",12
"10.1371/journal.pone.0229768",3
"10.1371/journal.pone.0230202",90
"10.1371/journal.pone.0230219",14
"10.1371/journal.pone.0230249",2
"10.1371/journal.pone.0230551",1
"10.1371/journal.pone.0230846",4
"10.1371/journal.pone.0230959",1
"10.1371/journal.pone.0231145",19
"10.1371/journal.pone.0231225",1
"10.1371/journal.pone.0231380",2
"10.1371/journal.pone.0231483",5
"10.1371/journal.pone.0231722",2
"10.1371/journal.pone.0231846",16
"10.1371/journal.pone.0231868",1
"10.1371/journal.pone.0231870",3
"10.1371/journal.pone.0233300",3
"10.1371/journal.pone.0233519",1
"10.1371/journal.pone.0233575",5
"10.1371/journal.pone.0233859",6
"10.1371/journal.pone.0233980",3
"10.1371/journal.pone.0234185",3
"10.1371/journal.pone.0234333",1
"10.1371/journal.pone.0234493",3
"10.1371/journal.pone.0234813",22
"10.1371/journal.pone.0234876",1
"10.1371/journal.pone.0235110",1
"10.1371/journal.pone.0235449",10
"10.1371/journal.pone.0235562",1
"10.1371/journal.pone.0235615",4
"10.1371/journal.pone.0235774",4
"10.1371/journal.pone.0236090",1
"10.1371/journal.pone.0236432",1
"10.1371/journal.pone.0237078",7
"10.1371/journal.pone.0238070",6
"10.1371/journal.pone.0238476",4
"10.1371/journal.pone.0239453",1
"10.1371/journal.pone.0239799",1402
"10.1371/journal.pone.0240305",0
"10.1371/journal.pone.0240601",6
"10.1371/journal.pone.0240815",15
"10.1371/journal.pone.0241103",6
"10.1371/journal.pone.0241459",19
"10.1371/journal.pone.0242256",1
"10.1371/journal.pone.0243014",2
"10.1371/journal.pone.0243031",1
"10.1371/journal.pone.0243150",3
"10.1371/journal.pone.0243236",7
"10.1371/journal.pone.0243831",1
"10.1371/journal.pone.0243862",59
"10.1371/journal.pone.0244766",2
"10.1371/journal.pone.0245844",1
"10.1371/journal.pone.0246157",7
"10.1371/journal.pone.0247433",11
"10.1371/journal.pone.0247813",1
"10.1371/journal.pone.0247901",2
"10.1371/journal.pone.0248135",2
"10.1371/journal.pone.0249460",1
"10.1371/journal.pone.0249494",7
"10.1371/journal.pone.0249809",9
"10.1371/journal.pone.0249973",13
"10.1371/journal.pone.0250340",2
"10.1371/journal.pone.0250486",5
"10.1371/journal.pone.0250647",2
"10.1371/journal.pone.0250820",1
"10.1371/journal.pone.0251338",1
"10.1371/journal.pone.0251484",2
"10.1371/journal.pone.0253417",2
"10.1371/journal.pone.0253419",2
"10.1371/journal.pone.0254945",1
"10.1371/journal.pone.0255316",9
"10.1371/journal.pone.0255317",3
"10.1371/journal.pone.0255324",1
"10.1371/journal.pone.0255939",7
"10.1371/journal.pone.0256155",2
"10.1371/journal.pone.0256845",7
"10.1371/journal.pone.0257809",2
"10.1371/journal.pone.0258017",1
"10.1371/journal.pone.0258437",3
"10.1371/journal.pone.0258501",23
"10.1371/journal.pone.0258740",2
"10.1371/journal.pone.0258752",2
"10.1371/journal.pone.0259855",10
"10.1371/journal.pone.0260384",9
"10.1371/journal.pone.0261002",8
"10.1371/journal.pone.0261050",1
"10.1371/journal.pone.0261097",1
"10.1371/journal.pone.0262093",13
"10.1371/journal.pone.0262152",3
"10.1371/journal.pone.0262160",1
"10.1371/journal.pone.0262480",3
"10.1371/journal.pone.0262677",1
"10.1371/journal.pone.0263606",13
"10.1371/journal.pone.0264123",1
"10.1371/journal.pone.0264328",1
"10.1371/journal.pone.0264452",11
"10.1371/journal.pone.0264556",17
"10.1371/journal.pone.0264557",42
"10.1371/journal.pone.0264857",12
"10.1371/journal.pone.0264918",1
"10.1371/journal.pone.0265689",12
"10.1371/journal.pone.0265861",11
"10.1371/journal.pone.0266203",11
"10.1371/journal.pone.0266492",20
"10.1371/journal.pone.0266786",4
"10.1371/journal.pone.0267245",1
"10.1371/journal.pone.0267346",1
"10.1371/journal.pone.0267504",18
"10.1371/journal.pone.0268125",11
"10.1371/journal.pone.0268475",8
"10.1371/journal.pone.0268590",1
"10.1371/journal.pone.0268592",1
"10.1371/journal.pone.0268988",11
"10.1371/journal.pone.0269371",1
"10.1371/journal.pone.0269564",1
"10.1371/journal.pone.0269615",26
"10.1371/journal.pone.0270607",16
"10.1371/journal.pone.0270698",12
"10.1371/journal.pone.0270875",0
"10.1371/journal.pone.0271688",12
"10.1371/journal.pone.0271889",1
"10.1371/journal.pone.0272156",11
"10.1371/journal.pone.0274348",1
"10.1371/journal.pone.0274565",12
"10.1371/journal.pone.0274778",2
"10.1371/journal.pone.0277936",8
"10.1371/journal.pone.0278111",1
"10.1371/journal.pone.0278245",12
"10.1371/journal.pone.0278918",12
"10.1371/journal.pone.0279132",2
"10.1371/journal.pone.0279237",12
"10.1371/journal.ppat.1009176",17
"10.1371/journal.ppat.1009618",25
"10.1371/journal.ppat.1010059",13
"10.1371/journal.ppat.1010378",182
"10.1373/jalm.2019.030007",3
"10.1373/jalm.2019.030635",1
"10.14283/jpad.2022.71",3
"10.14336/ad.2019.0324",14
"10.14336/ad.2019.1120",3
"10.14336/ad.2020.1202",40
"10.14336/ad.2021.0106",13
"10.14336/ad.2021.0513",1
"10.14336/ad.2021.0827",0
"10.14336/ad.2021.1217",31
"10.14444/7171",1
"10.14581/jer.20004",0
"10.14670/hh-18-284",1
"10.14670/hh-18-435",1
"10.14670/hh-18-443",10
"10.14740/jmc3625",7
"10.14740/jmc3884",4
"10.14740/jocmr4210",9
"10.14744/agri.2019.08769",7
"10.14744/bej.2020.65982",0
"10.14744/nci.2020.25483",7
"10.14802/jmd.22016",1
"10.14802/jmd.22069",7
"10.14814/phy2.15404",1
"10.14989/actauroljap_66_7_229",1
"10.1503/cmaj.201547-f",1
"10.1503/cmaj.210873",286
"10.1503/cmaj.210988",12
"10.1503/cmaj.211807",13
"10.1503/cmaj.76124",1
"10.1515/bmc-2020-0012",8
"10.1515/bmc-2020-0012",8
"10.1515/bmt-2019-0128",1
"10.1515/bmt-2020-0210",1
"10.1515/cclm-2020-0419",4
"10.1515/cclm-2020-1037",0
"10.1515/cclm-2020-1533",2
"10.1515/cclm-2022-0007",3
"10.1515/em-2019-0032",1
"10.1515/hmbci-2021-0074",3
"10.1515/hsz-2020-0103",10
"10.1515/hsz-2021-0122",7
"10.1515/hsz-2021-0256",3
"10.1515/iss-2019-1003",1
"10.1515/jbcpp-2020-0063",7
"10.1515/jbcpp-2020-0303",2
"10.1515/jcim-2020-0428",8
"10.1515/med-2020-0100",7
"10.1515/reveh-2020-0079",6
"10.1515/reveh-2022-0033",1
"10.1515/revneuro-2019-0040",1
"10.1515/revneuro-2019-0084",1
"10.1515/revneuro-2019-0100",12
"10.1515/revneuro-2020-0014",1
"10.1515/revneuro-2020-0078",40
"10.1515/revneuro-2020-0082",2
"10.1515/revneuro-2020-0116",5
"10.1515/revneuro-2020-0140",4
"10.1515/revneuro-2020-0145",1
"10.1515/revneuro-2020-0146",14
"10.1515/revneuro-2021-0041",6
"10.1515/revneuro-2021-0101",2
"10.1515/revneuro-2021-0148",7
"10.1515/revneuro-2021-0165",10
"10.1515/revneuro-2022-0023",3
"10.1515/revneuro-2022-0102",1
"10.1515/sjpain-2021-0067",7
"10.1515/tnsci-2020-0141",14
"10.1515/tnsci-2020-0169",1
"10.1515/tnsci-2022-0258",1
"10.15167/2421-4248/jpmh2021.62.1.1651",7
"10.15171/apb.2020.018",3
"10.15190/d.2021.14",9
"10.1523/eneuro.0040-21.2021",3
"10.1523/eneuro.0320-19.2020",4
"10.1523/eneuro.0327-21.2022",3
"10.1523/eneuro.0350-21.2021",59
"10.1523/eneuro.0379-19.2020",10
"10.1523/eneuro.0558-20.2021",4
"10.1523/jneurosci.0188-21.2021",3
"10.1523/jneurosci.0218-19.2019",1
"10.1523/jneurosci.0312-22.2022",3
"10.1523/jneurosci.0364-20.2020",13
"10.1523/jneurosci.0580-20.2021",27
"10.1523/jneurosci.0601-22.2022",20
"10.1523/jneurosci.0865-22.2022",4
"10.1523/jneurosci.0866-19.2019",12
"10.1523/jneurosci.0938-22.2022",72
"10.1523/jneurosci.1066-19.2019",14
"10.1523/jneurosci.1098-20.2020",16
"10.1523/jneurosci.1156-20.2020",12
"10.1523/jneurosci.1266-19.2019",3
"10.1523/jneurosci.1377-20.2021",10
"10.1523/jneurosci.1749-20.2020",12
"10.1523/jneurosci.2264-20.2021",18
"10.1523/jneurosci.2386-20.2021",15
"10.1523/jneurosci.2840-19.2020",4
"10.1523/jneurosci.2922-20.2021",2
"10.15252/embr.201949783",11
"10.15252/embr.202051696",18
"10.15252/embr.202154499",90
"10.15252/emmm.201911592",8
"10.15252/emmm.201911674",27
"10.15252/emmm.202114759",32
"10.15283/ijsc19108",0
"10.15283/ijsc21032",8
"10.1530/ec-21-0554",28
"10.1530/edm-20-0211",8
"10.1530/jme-21-0121",2
"10.1530/vb-19-0033",22
"10.1534/g3.119.400775",1
"10.1534/g3.120.401164",11
"10.1538/expanim.21-0191",2
"10.15403/jgld-686",1
"10.1542/pir.2020-000661",2
"10.15537/smj.2020.3.24910",1
"10.15557/jou.2021.0031",7
"10.1556/1886.2019.00020",1
"10.1556/2060.2021.00179",1
"10.1556/650.2020.31657",0
"10.1556/650.2021.32100",7
"10.1557/mrc.2019.159",6
"10.15586/aei.v50i6.658",1
"10.15586/jkcvhl.2020.131",1
"10.15698/cst2020.04.217",10
"10.15844/pedneurbriefs-34-11",2
"10.15844/pedneurbriefs-34-14",7
"10.1589/jpts.33.505",1
"10.1590/0004-282x-anp-2020-0094",1
"10.1590/0004-282x-anp-2020-0101",1
"10.1590/0004-282x-anp-2020-0162",13
"10.1590/0004-282x-anp-2020-0221",8
"10.1590/0004-282x-anp-2020-0234",1
"10.1590/0004-282x-anp-2020-0303",1
"10.1590/0004-282x-anp-2020-0315",1
"10.1590/0004-282x-anp-2020-0326",1
"10.1590/0004-282x-anp-2020-0333",1
"10.1590/0004-282x-anp-2020-0338",9
"10.1590/0004-282x-anp-2020-0339",1
"10.1590/0004-282x-anp-2020-0362",7
"10.1590/0004-282x-anp-2020-0374",8
"10.1590/0004-282x-anp-2020-0400",1
"10.1590/0004-282x-anp-2020-0451",7
"10.1590/0004-282x-anp-2020-0487",7
"10.1590/0004-282x-anp-2020-0520",1
"10.1590/0004-282x-anp-2020-0526",1
"10.1590/0004-282x-anp-2020-0526",1
"10.1590/0004-282x-anp-2020-0541",1
"10.1590/0004-282x-anp-2020-0587",1
"10.1590/0004-282x-anp-2021-0157",1
"10.1590/0004-282x-anp-2021-0162",8
"10.1590/0004-282x-anp-2021-0201",1
"10.1590/0004-282x-anp-2021-0202",1
"10.1590/0004-282x-anp-2022-s109",1
"10.1590/0004-282x-anp-2022-s128",1
"10.1590/0004-282x20200065",1
"10.1590/0004-282x20200082",2
"10.1590/0004-282x20200084",75
"10.1590/0004-282x20200094",2
"10.1590/0004-282x20200099",1
"10.1590/0004-282x20200122",5
"10.1590/0004-282x20200131",1
"10.1590/0004-282x20200166",5
"10.1590/0034-7167-2020-0283",7
"10.1590/0034-7167-2021-0207",1
"10.1590/0074-02760220200",1
"10.1590/0100-3984.2018.0117",1
"10.1590/1414-431x202010428",1
"10.1590/1516-3180.2021.0075.r1.14092021",16
"10.1590/1678-4685-gmb-2020-0014",9
"10.1590/1678-4685-gmb-2020-0425",1
"10.1590/1806-9282.20220643",1
"10.1590/1806-9282.20221037",1
"10.1590/1806-9282.20221201",1
"10.1590/1980-5764-dn-2021-0050",0
"10.1590/2237-6089-2018-0105",6
"10.1590/2317-1782/20212021026",1
"10.1590/s1677-5538.ibju.2020.99.10",1
"10.1615/critrevimmunol.2020034452",1
"10.1615/critrevimmunol.2020036239",1
"10.1615/intjmedmushrooms.2022044840",1
"10.1615/jenvironpatholtoxicoloncol.2021038365",16
"10.1620/tjem.2022.j074",0
"10.16250/j.32.1374.2019115",1
"10.16288/j.yczz.22-030",1
"10.1631/jzus.b2000771",0
"10.1667/rade-21-00240.1",2
"10.1681/asn.2021101396",54
"10.1684/abc.2022.1758",0
"10.1684/ejd.2022.4317",0
"10.1684/epd.2019.1121",6
"10.1684/epd.2021.1282",1
"10.1691/ph.2020.0494",5
"10.16910/jemr.13.4.6",7
"10.1701/3421.34063",0
"10.1701/3421.34065",0
"10.17116/jnevro2020120021103",0
"10.17116/jnevro202012003182",1
"10.17116/jnevro2020120051165",0
"10.17116/jnevro2020120061105",1
"10.17116/jnevro20201200617",1
"10.17116/jnevro2020120071102",1
"10.17116/jnevro202012007129",1
"10.17116/jnevro2020120072107",0
"10.17116/jnevro202012007213",1
"10.17116/jnevro202012007224",0
"10.17116/jnevro202012007232",0
"10.17116/jnevro202012007238",0
"10.17116/jnevro202012007243",0
"10.17116/jnevro202012007248",0
